Financial Year,Date,Transaction ID,Supplier,Amount,Description,Category,Category Confidence,Deduction Type,Claimable Amount,Fully Deductible,R&D Candidate,R&D Confidence,R&D Reasoning,FBT Risk,Div7A Risk,Requires Documentation,Compliance Notes
FY2022-23,2022-10-21,ce445c2a-9587-43e8-b087-361136d2ecd8,BP Australia Pty Ltd,20.65,Monthly charge,Fuel,95,Section 8-1 ITAA 1997 - general deduction,20.65,Yes,No,90,The transaction description 'Monthly charge' from BP Australia Pty Ltd does not provide any evidence of R&D activities. There is no indication of tech,No,No,Yes,
FY2022-23,2022-07-11,f57d75c0-8e37-49d4-97e1-16b6f896b262,St George,833.39,Repayment,Finance Costs,95,Section 8-1 ITAA 1997 - general deduction,833.39,Yes,No,95,The transaction description 'Repayment' does not contain any evidence of R&D activities as defined in Division 355 of ITAA 1997. There is no indicatio,No,No,Yes,Requires loan agreement and repayment schedule to verify deductibility of interest component. The principal repayment is not deductible. s 8-1 ITAA 1997 allows a deduction for losses and outgoings to 
FY2022-23,2023-01-23,2478cb87-4a69-4745-832a-d1c6315c3d6f,Audible,22.41,Subscription,Professional Development,75,Section 8-1 ITAA 1997 - general deduction,22.41,Yes,No,60,"The transaction description 'Subscription' from Audible does not provide any evidence of technical uncertainty, systematic investigation, generation o",No,No,Yes,Must relate to current income-earning activity
FY2022-23,2023-04-21,e840b63f-da83-49aa-b1cd-2607ce4cd474,Audible,23.02,Subscription,Professional Development,75,Section 8-1 ITAA 1997 - general deduction,23.02,Yes,No,60,"The transaction is for an Audible subscription. There is no indication of technical uncertainty, systematic investigation, generation of new knowledge",No,No,Yes,Must relate to current income-earning activity; s 8-1 ITAA 1997 - general deduction: The subscription must be related to the business's income-producing activities to be deductible. The description 'S
FY2022-23,2022-11-16,f6a6814b-06a5-4f4d-947b-2375c98332f8,"PAYMENT BY AUTHORITY TO MERCEDES-BENZ FINANCIAL SERVICES AUSTRALMB Financial,CONTRACT 461644",1182.9,Repayment ,Finance,95,Section 8-1 ITAA 1997 - general deduction,1182.9,Yes,No,90,"The transaction relates to a repayment under a finance contract for a Mercedes-Benz. There is no indication of R&D activity. Therefore, it does not me",No,No,Yes,"Deductible via cents per km (85c/km max 5,000km) or logbook method"
FY2022-23,2022-12-19,65c8ad4d-8ae8-4428-b3f3-f23895084686,phill mcgurk,20000,CARSI,Professional Services,60,Section 8-1 ITAA 1997 - general deduction,20000,Yes,No,50,The transaction description 'CARSI' from 'phill mcgurk' does not provide sufficient information to determine if it meets the criteria for R&D activiti,No,No,Yes,Need detailed invoice to determine deductibility under s 8-1 ITAA 1997. The expense must be incurred in gaining or producing assessable income or necessarily incurred in carrying on a business for tha
FY2022-23,2022-09-20,90229a13-df75-4c19-8d07-59c87eab90d2,Optus,47.2,Optus mobile phone for office,Telecommunications,95,Section 8-1 ITAA 1997 - general deduction,47.2,Yes,No,90,The transaction relates to the purchase of a mobile phone. There is no indication of R&D activity based on the provided information. It appears to be ,No,No,Yes,Ensure the phone is primarily used for business purposes to support the deduction under s 8-1 ITAA 1997.
FY2022-23,2022-09-21,b248c147-9202-4783-9e5f-54f8382706ef,DEBIT CARD PURCHASE Audible*CH5WL2803Amzn.com bil USA,23.08,Subscription,Professional Services,75,Section 8-1 ITAA 1997 - general deduction,23.08,Yes,No,60,"The transaction is for an 'Audible Subscription'. There is no indication of R&D activity, technical uncertainty, systematic investigation, or generati",No,No,Yes,Deductible under s 8-1 ITAA 1997 if the subscription is incurred in gaining or producing assessable income. Requires documentation to support business use.
FY2022-23,2022-09-21,2c57afe5-368b-4b60-b4a3-fb266779e25e,BP Australia Pty Ltd,20.65,Monthly charge,Fuel,95,Section 8-1 ITAA 1997 - general deduction,20.65,Yes,No,95,The transaction description 'Monthly charge' from BP Australia Pty Ltd does not contain any information to suggest that it is related to R&D activitie,No,No,Yes,
FY2022-23,2022-07-27,10489f8c-2174-4be6-af0e-fe4f6ceccbc1,Westpac Bank,795.45,Principle,Finance Costs,95,Section 8-1 ITAA 1997 - general deduction,795.45,Yes,No,95,The transaction relates to a 'Principle' payment to Westpac Bank. There is no indication of R&D activity based on the transaction description. Therefo,No,No,Yes,Requires loan agreement and bank statements to verify the principal payment and associated interest. s 8-1 ITAA 1997 allows a deduction for losses and outgoings to the extent they are incurred in gain
FY2022-23,2022-07-21,046d04d0-3a61-433c-9f43-fc22d87f83be,Disaster Recovery QLD Pty Ltd,9538.13,July 2022 Mangement Fee,Professional Services,95,Section 8-1 ITAA 1997 - general deduction,9538.13,Yes,No,5,The transaction description 'July 2022 Management Fee' does not contain any information to suggest that the activity meets the criteria for R&D as def,No,No,Yes,Ensure the management fee is commercially reasonable and properly documented to support its deductibility under s 8-1 ITAA 1997.
FY2022-23,2022-12-12,a282de9a-9df1-4e18-95d2-f4f2aebc3643,WESTPAC BANKING CORPORATION,679.91,Principle,Finance Costs,95,Section 8-1 ITAA 1997 - general deduction,679.91,Yes,No,95,"The transaction relates to a 'Principle' payment to WESTPAC BANKING CORPORATION. This does not indicate any R&D activity. Therefore, it does not meet ",No,No,Yes,Deductible under s 8-1 ITAA 1997 as it is an expense incurred in gaining or producing assessable income. Documentation required to substantiate the expense.
FY2022-23,2023-01-12,f4fad052-ff21-4842-b130-c30a4468f2c4,WESTPAC BANKING CORPORATION,679.91,Principle,Finance Costs,95,Section 8-1 ITAA 1997 - general deduction,679.91,Yes,No,95,The transaction relates to a principal payment to Westpac Banking Corporation. There is no indication of R&D activity based on the provided informatio,No,No,Yes,"Requires documentation to support the loan and its purpose. The principal portion of a loan is not deductible, but the interest component is deductible under s 8-1 ITAA 1997 if the loan is used for in"
FY2022-23,2022-09-16,870a48e1-444c-44ad-9431-d2ec02610938,"PAYMENT BY AUTHORITY TO MERCEDES-BENZ FINANCIAL SERVICES AUSTRALMB Financial,CONTRACT 461644",1182.9,Repayment ,Finance Costs,95,Section 8-1 ITAA 1997 - general deduction,1182.9,Yes,No,95,The transaction is a repayment to Mercedes-Benz Financial Services for a contract. There is no indication of R&D activity based on the provided inform,No,No,Yes,"Deductible via cents per km (85c/km max 5,000km) or logbook method; Requires documentation to support business use percentage."
FY2022-23,2022-08-19,3e28e47a-4e6b-4cc0-8321-afe7a2cd854a,Optus,47.2,Optus mobile phone for office,Telecommunications,95,Section 8-1 ITAA 1997 - general deduction,47.2,Yes,No,95,"The transaction relates to the purchase of a mobile phone. There is no indication of R&D activity based on the transaction description. Therefore, it ",No,No,Yes,
FY2022-23,2022-08-29,8e3a7908-ad4a-4e9c-ad3e-b3624ab12604,Metro,1059.71,Loan repayment,Loan Repayment,95,Section 8-1 ITAA 1997 - general deduction,1059.71,Yes,No,95,The transaction description 'Loan repayment' does not contain any evidence of R&D activities as defined in Division 355 of the ITAA 1997. There is no ,No,No,Yes,
FY2022-23,2022-09-14,d81beaff-4547-4c9d-ad07-8262fc6aa1fd,Westpac Bank,845,Principle,Finance Costs,95,Not Deductible,0,No,No,90,"The transaction relates to a loan principle repayment. There is no indication of R&D activity based on the provided description. Therefore, it does no",No,No,Yes,Maintain loan documentation for verification purposes.
FY2022-23,2022-08-01,96155ad8-164d-4499-81be-5ad209af9257,Westpac Bank,10,monthly fee,Financial Services,95,Section 8-1 ITAA 1997 - general deduction,10,Yes,No,95,"The transaction is a monthly bank fee. There is no indication of R&D activity. Therefore, it does not meet the criteria for Division 355 ITAA 1997.",No,No,Yes,Keep bank statement as evidence of expense. s 8-1 ITAA 1997 allows a deduction for expenses incurred in gaining or producing assessable income.
FY2023-24,2024-04-16,9480c859-0365-49ed-bb65-6643e0cc914a,Roseanne Lederhose,1571.64,Contra Mercedes Benz Payment,Motor Vehicle,90,Section 8-1 ITAA 1997 - general deduction,0,No,No,100,The transaction description 'Contra Mercedes Benz Payment' does not contain any information suggesting R&D activities. There is no indication of techn,YES - REVIEW,No,Yes,"Deductible via cents per km (85c/km max 5,000km) or logbook method; May trigger Fringe Benefits Tax at 47%"
FY2023-24,2023-11-09,05ce4e0d-1d77-4ca6-acef-b4fbff46708b,St George,1068.21,Loan Repayment ,Finance Costs,95,Section 8-1 ITAA 1997 - general deduction,1068.21,Yes,No,100,"The transaction is a loan repayment to St George. There is no indication of R&D activity based on the provided information. Therefore, it does not mee",No,No,Yes,
FY2022-23,2022-12-21,7286ca27-7d06-43fe-8580-ef029df31a23,Audible,23.05,Subscription,Professional Development,75,Section 8-1 ITAA 1997 - general deduction,23.05,Yes,No,95,"The transaction is for an 'Audible - Subscription'. There is no indication of R&D activity, technical uncertainty, systematic investigation, or genera",No,No,Yes,Deductible under s 8-1 ITAA 1997 if the subscription relates to the business's income-producing activities. Receipt required for substantiation.
FY2022-23,2022-09-21,a61947d9-c722-48ef-b8bb-da28e4877d7d,Disaster Recovery QLD Pty Ltd,9538.13,September 2022 Mangement Fee,Professional Services,95,Section 8-1 ITAA 1997 - general deduction,9538.13,Yes,No,90,"The transaction is for a 'Management Fee' which does not inherently suggest R&D activities. There is no indication of technical uncertainty, systemati",No,No,Yes,Ensure the management fee is commercially reasonable and properly documented to support its deductibility under s 8-1 ITAA 1997. The expense must be incurred in gaining or producing assessable income 
FY2022-23,2022-09-27,8b5acb64-b95b-48fc-91bb-2577b38ab785,Westpac Bank,795.45,Principle,Finance Costs,95,Non-deductible,0,No,No,95,"The transaction relates to a loan principle repayment. There is no indication of R&D activity based on the transaction description. Therefore, it does",No,No,Yes,"Loan principal repayments are generally not deductible for tax purposes. s 8-1 ITAA 1997 allows deductions for expenses incurred in gaining or producing assessable income, but this does not extend to "
FY2022-23,2022-07-21,39811cb2-1206-4d1d-a4db-62f9f80ba290,BP Australia Pty Ltd,8.8,Monthly charge,Fuel,95,Section 8-1 ITAA 1997 - general deduction,8.8,Yes,No,95,The transaction description 'Monthly charge' from BP Australia Pty Ltd does not contain any evidence of R&D activities as defined in Division 355 of I,No,No,Yes,"Deductible via cents per km (85c/km max 5,000km) or logbook method"
FY2023-24,2023-08-09,d8270062-f40c-4170-bec5-a9666a7616f1,St George,1068.21,Loan Repayment ,Finance Costs,95,s 8-1 ITAA 1997 - general deduction,1068.21,Yes,No,90,The transaction description 'Loan Repayment' does not contain any information suggesting R&D activities. It is a standard financial transaction.,No,No,Yes,Requires loan agreement and repayment schedule to verify deductibility under s 8-1 ITAA 1997. The expense is deductible to the extent it is incurred in gaining or producing assessable income or is nec
FY2022-23,2023-06-21,e3b952b5-fcb0-4656-8ac9-c8fd469558d5,Disaster Recovery QLD Pty Ltd,4949.66,June 2023 Mangement Fee,Professional Services,95,Section 8-1 ITAA 1997 - general deduction,4949.66,Yes,No,90,"The transaction is for a 'Management Fee' which does not indicate any R&D activity. There is no evidence of technical uncertainty, systematic investig",No,No,Yes,Ensure the management fee is commercially reasonable and properly documented to support its deductibility under s 8-1 ITAA 1997. The expense must be incurred in gaining or producing assessable income 
FY2023-24,2024-01-12,afbf892f-23fd-41f0-8052-2b77e5aeb741,FEN Australia Pty Ltd,16944.19,Fen paid accidently,Uncategorized,70,Section 8-1 ITAA 1997 - general deduction,0,No,No,50,The transaction description 'Fen paid accidently' does not provide any evidence of R&D activities as defined under Division 355 of ITAA 1997. There is,No,No,Yes,"Requires documentation to determine the nature of the payment and whether it is recoverable or represents a loss. If a loss, determine if it is deductible under s 8-1 ITAA 1997."
FY2022-23,2022-08-08,46865ccf-78db-4f5d-a7cf-13a02c016440,WESTPAC BANKING CORPORATION,857.48,Principle,Finance Costs,95,Section 8-1 ITAA 1997 - general deduction,857.48,Yes,No,95,The transaction description 'Principle' from WESTPAC BANKING CORPORATION does not provide any evidence of R&D activities as defined under Division 355,No,No,Yes,Requires loan agreement and bank statements to verify the interest expense. s 8-1 ITAA 1997 allows a deduction for losses and outgoings to the extent they are incurred in gaining or producing assessab
FY2022-23,2023-03-21,331ab851-be1f-47f2-9aeb-27b6dabee3cf,Disaster Recovery QLD Pty Ltd,4558.63,March 2023 Mangement Fee,Professional Services,95,Section 8-1 ITAA 1997 - general deduction,4558.63,Yes,No,90,"The transaction description 'March 2023 Management Fee' does not contain any evidence of technical uncertainty, systematic investigation, generation o",No,No,Yes,Ensure invoice and contract support the management fee. s 8-1 ITAA 1997 allows a deduction for losses and outgoings to the extent they are incurred in gaining or producing assessable income or are nec
FY2024-25,2025-06-27,993b3cae-4819-419f-86b6-f55e4fa064ca,Resimac Asset Finance,127.39,Possibly over payment returned to us,Finance,95,Not Applicable,0,No,No,95,"The transaction description 'Possibly over payment returned to us' does not contain any evidence of technical uncertainty, systematic investigation, g",No,No,Yes,"Requires documentation to verify the original overpayment and the subsequent refund. This is not an expense, but a return of funds, so no deduction is applicable. s 8-1 ITAA 1997 - general deduction d"
FY2024-25,2025-03-21,972215c9-606e-4250-a9ab-0f2d0f974407,Disaster Recovery QLD Pty Ltd,2091.76,March 2025 Mangement Fee,Professional Services,90,Section 8-1 ITAA 1997 - general deduction,2091.76,Yes,No,5,"The transaction description 'March 2025 Management Fee' does not contain any evidence of technical uncertainty, systematic investigation, generation o",No,No,Yes,Ensure the management fee is commercially reasonable and properly documented to support its deductibility under s 8-1 ITAA 1997. The expense must be incurred in gaining or producing assessable income 
FY2023-24,2024-01-22,6ef070bb-45fd-4cde-a4bd-1512f407a017,Audible,23.5,Subscription,Professional Development,75,Section 8-1 ITAA 1997 - general deduction,23.5,Yes,No,60,"The transaction description 'Subscription' from Audible does not provide any evidence of technical uncertainty, systematic investigation, generation o",No,No,Yes,Must relate to current income-earning activity
FY2022-23,2023-06-21,435d6ce0-c106-4321-9257-7bf16f7a6fca,Audible,22.53,Subscription,Professional Development,75,Section 8-1 ITAA 1997 - general deduction,22.53,Yes,No,95,The transaction is for an Audible subscription. There is no indication of R&D activity as defined by Division 355 of the ITAA 1997. The description 'S,No,No,Yes,Deductible under s 8-1 ITAA 1997 if the subscription relates to the business's income-earning activities. Documentation (receipt) required to substantiate the expense.
FY2022-23,2022-08-09,f423513d-79af-457e-9a0e-010b638b9cd8,St George,1068.21,Loan Repayment ,Finance Costs,95,Section 8-1 ITAA 1997 - general deduction,1068.21,Yes,No,95,"The transaction is a loan repayment to St George. There is no indication of R&D activity based on the provided information. Therefore, it does not mee",No,No,Yes,
FY2024-25,2025-01-21,fe2adeb9-6afd-4b57-bece-3c7083be759c,Audible,24.99,Subscription,Professional Development,75,Section 8-1 ITAA 1997 - general deduction,24.99,Yes,No,95,"The transaction description 'from Audible - Subscription' and 'Subscription' do not contain any evidence of technical uncertainty, systematic investig",No,No,Yes,Must relate to current income-earning activity
FY2024-25,2024-08-21,2f1f619f-2ad9-49b2-aabb-c917a3fc34cd,Disaster Recovery QLD Pty Ltd,2091.76,August 2024 Mangement Fee,Management Fees,95,Section 8-1 ITAA 1997 - general deduction,2091.76,Yes,No,90,The transaction description 'August 2024 Management Fee - from Disaster Recovery QLD Pty Ltd - August 2024 Mangement Fee' does not contain any evidenc,No,No,Yes,
FY2024-25,2024-08-12,1b582a6e-8a40-4d58-84f4-1426f6de6247,St George,833.39,Repayment,Finance Costs,95,Section 8-1 ITAA 1997 - general deduction,833.39,Yes,No,95,"The transaction description 'Repayment' does not contain any evidence of R&D activities. There is no indication of technical uncertainty, systematic i",No,No,Yes,Requires loan agreement and repayment schedule to verify deductibility of interest component. The principal repayment is not deductible. s 8-1 ITAA 1997 allows a deduction for losses and outgoings to 
FY2023-24,2023-07-11,729554c8-c38c-4492-ad7d-971da4914226,phill mcgurk,15000,,Professional Services,60,Section 8-1 ITAA 1997 - general deduction,15000,Yes,No,5,The transaction description 'from phill mcgurk' does not provide any evidence of R&D activities as defined in Division 355 of the ITAA 1997. There is ,No,No,Yes,Requires invoice or contract to determine the nature of the services provided by 'phill mcgurk' to assess deductibility under s 8-1 ITAA 1997. The expense must be incurred in gaining or producing asse
FY2023-24,2024-04-15,9f454d8f-bd5f-47a5-9b45-371f74d153cc,Roseanne Lederhose,20000,Contra Mercedes Benz Payment,Motor Vehicle,90,Section 8-1 ITAA 1997 - general deduction,20000,Yes,No,50,The transaction description 'Contra Mercedes Benz Payment' does not contain any information suggesting R&D activities. There is no indication of techn,No,No,Yes,"Deductible via cents per km (85c/km max 5,000km) or logbook method; Need to determine if this is a business expense or a personal expense. If personal, it is not deductible under s 8-1 ITAA 1997."
FY2025-26,2025-07-21,5c923c44-ce82-45a4-b52a-f11f31e4258f,Disaster Recovery QLD Pty Ltd,2091.76,July 2025 Mangement Fee,Management Fees,95,Section 8-1 ITAA 1997 - general deduction,2091.76,Yes,No,90,The transaction description 'July 2025 Management Fee - from Disaster Recovery QLD Pty Ltd - July 2025 Mangement Fee' does not contain any evidence of,No,No,Yes,"Ensure the management fee is commercially reasonable and at arm's length.; Maintain proper documentation (contract, invoices) to support the deduction under s 8-1 ITAA 1997."
FY2023-24,2023-10-16,ef31cc62-d904-4092-9950-8d8b766e2fd9,Mercedes Finance,1182.9,Repayment ,Finance,95,Section 8-1 ITAA 1997 - general deduction,1182.9,Yes,No,95,The transaction relates to a 'Repayment' to 'Mercedes Finance'. There is no indication of R&D activity based on the transaction description. Therefore,No,No,Yes,"Deductible via cents per km (85c/km max 5,000km) or logbook method"
FY2025-26,2025-07-25,ff53149c-d1fe-4739-a470-0d0e5993ae4e,Optus,57.2,Optus mobile,Telecommunications,95,Section 8-1 ITAA 1997 - general deduction,57.2,Yes,No,95,The transaction description 'Optus mobile' does not contain any information to suggest that it is related to R&D activities. There is no mention of te,No,No,Yes,
FY2025-26,2025-09-24,ac9f970d-d3e6-4ea4-962c-ff56dd25b013,Optus,57.2,Optus mobile,Communication,95,Section 8-1 ITAA 1997 - general deduction,57.2,Yes,No,95,The transaction description 'Optus mobile' does not contain any information suggesting R&D activities. It appears to be a standard mobile phone bill. ,No,No,Yes,Apportionment may be required if there is a private use component. Substantiation is required to claim the deduction under s 8-1 ITAA 1997. The expense must be incurred in gaining or producing assessa
FY2025-26,2025-08-22,8ae79dd2-62e3-4799-812a-e691835e8aa8,Optus,57.2,Optus mobile,Telecommunications,95,Section 8-1 ITAA 1997 - general deduction,57.2,Yes,No,95,"The transaction description 'Optus mobile' does not contain any evidence of technical uncertainty, systematic investigation, generation of new knowled",No,No,Yes,
FY2025-26,2025-07-21,555dfb0c-5c38-48e1-b088-f0e8647c7454,Audible,23.77,Subscription,Professional Development,75,Section 8-1 ITAA 1997 - general deduction,23.77,Yes,No,60,"The transaction is for an 'Audible - Subscription'. There is no indication of technical uncertainty, systematic investigation, generation of new knowl",No,No,Yes,Deductible under s 8-1 ITAA 1997 if the subscription relates to the business's income-producing activities. Requires documentation to support the business purpose.
FY2025-26,2025-10-01,49b9c69e-4b1f-4fb9-9cb5-a6b790263c95,Westpac Bank,10,monthly fee,Financial Services,95,Section 8-1 ITAA 1997 - general deduction,10,Yes,No,95,"The transaction is a standard monthly bank fee. There is no indication of R&D activity based on the transaction description. Therefore, it does not me",No,No,Yes,Deductible under s 8-1 ITAA 1997 as it is incurred in gaining or producing assessable income. The transaction description 'monthly fee' indicates it is a cost associated with maintaining the business 
FY2025-26,2025-07-01,44d14d0c-0f4c-4fed-8051-80727a34324f,Westpac Bank,10,monthly fee,Financial Services,95,Section 8-1 ITAA 1997 - general deduction,10,Yes,No,100,The transaction is a standard monthly bank fee. There is no indication of R&D activity based on the provided information. It does not meet the criteri,No,No,Yes,Receipt required to substantiate the expense. s 8-1 ITAA 1997 allows a deduction for expenses incurred in gaining or producing assessable income or necessarily incurred in carrying on a business for t
FY2025-26,2025-11-21,74ddfd18-4bcc-43f0-b063-f988445e5a57,Disaster Recovery QLD Pty Ltd,2091.76,November 2025 Mangement Fee,Professional Services,95,Section 8-1 ITAA 1997 - general deduction,2091.76,Yes,No,60,The transaction is for a 'Management Fee' which is unlikely to meet the criteria for R&D activities under Division 355 of ITAA 1997. There is no indic,No,No,Yes,Requires invoice and evidence that the management fee relates to the business's income-producing activities. s 8-1 ITAA 1997 allows a deduction for expenses incurred in gaining or producing assessable
FY2025-26,2025-09-21,24cc4272-ac46-4dce-98d0-15a7cdeb350e,Disaster Recovery QLD Pty Ltd,2091.76,September 2025 Mangement Fee,Professional Services,95,Section 8-1 ITAA 1997 - general deduction,2091.76,Yes,No,90,The transaction description 'September 2025 Management Fee' does not contain any information to suggest that the activity involved technical uncertain,No,No,Yes,Ensure invoice and payment records are retained as evidence of the expense. s 8-1 ITAA 1997 allows a deduction for expenses incurred in gaining or producing assessable income or necessarily incurred i
FY2025-26,2025-10-21,38e097a9-542a-4865-a2de-0429138b6a0c,Disaster Recovery QLD Pty Ltd,2091.76,October 2025 Mangement Fee,Professional Services,95,Section 8-1 ITAA 1997 - general deduction,2091.76,Yes,No,90,"The transaction description 'October 2025 Management Fee' does not contain any evidence of technical uncertainty, systematic investigation, generation",No,No,Yes,Ensure the management fee is commercially reasonable and properly documented to support its deductibility under s 8-1 ITAA 1997.
FY2024-25,2025-02-24,ebaca1ff-d464-471c-b229-c8a458cdecc4,Optus,51.2,Optus mobile,Telecommunications,95,Section 8-1 ITAA 1997 - general deduction,51.2,Yes,No,90,The transaction description 'Optus mobile' does not contain any information suggesting R&D activities. It appears to be a standard mobile phone bill. ,No,No,Yes,
FY2024-25,2024-12-02,95aae160-8ebb-4202-8198-bc79577d6f71,Westpac Bank,10,monthly fee,Banking Fees,95,Section 8-1,10,Yes,No,95,The transaction is a standard monthly bank fee. There is no indication of R&D activity based on the provided information. It does not meet the criteri,No,No,Yes,s 8-1 ITAA 1997 - general deduction: The monthly bank fee is deductible as it is incurred in gaining or producing assessable income or necessarily incurred in carrying on a business for that purpose. 
FY2024-25,2025-01-13,2d28924f-e3bd-46fa-b912-5efa454ee0ce,St George,833.39,Repayment,Finance Costs,95,Section 8-1 ITAA 1997 - general deduction,833.39,Yes,No,90,The transaction description 'Repayment' does not contain any evidence of R&D activities as defined under Division 355 of the ITAA 1997. There is no in,No,No,Yes,
FY2024-25,2024-12-27,8c96f5e2-dc11-427a-bcc3-64d114c10fb1,Optus,51.2,Optus mobile,Telecommunications,95,Section 8-1 ITAA 1997 - general deduction,51.2,Yes,No,95,"The transaction relates to a standard Optus mobile bill. There is no indication of R&D activity based on the transaction description. Therefore, it do",No,No,Yes,
FY2024-25,2024-10-11,c79dbfff-1e27-4a29-9581-7d9af1d8f7dc,St George,833.39,Repayment,Finance Costs,95,s 8-1 ITAA 1997 - general deduction,833.39,Yes,No,95,"The transaction description 'Repayment' does not contain any evidence of R&D activities. There is no indication of technical uncertainty, systematic i",No,No,Yes,Requires loan agreement and repayment schedule to verify deductibility of interest component. The principal repayment is not deductible. Only the interest component is deductible under s 8-1 ITAA 1997
FY2024-25,2025-06-27,a25c4361-1a8a-4690-8684-2c67c7ca8c20,Disaster Recovery QLD Pty Ltd,2091.76,Management fee (was not required),Professional Services,95,Section 8-1 ITAA 1997 - general deduction,0,No,No,95,The transaction is for a 'Management fee (was not required)'. This does not indicate any R&D activity as defined under Division 355 of ITAA 1997. Ther,No,No,Yes,The description 'Management fee (was not required)' suggests the expense may not be deductible under s 8-1 ITAA 1997 as it may not have been necessarily incurred in carrying on a business for the purp
FY2024-25,2025-04-28,247e8690-6337-4e8f-8ebd-9004d41be187,Disaster Recovery QLD Pty Ltd,2091.76,Management fee (was not required),Professional Services,95,Section 8-1 ITAA 1997 - general deduction,0,No,No,95,The transaction is for a 'Management fee (was not required)'. This does not indicate any R&D activity as defined under Division 355 of ITAA 1997. Ther,No,No,Yes,The description 'Management fee (was not required)' suggests the expense may not be deductible under s 8-1 ITAA 1997 as it may not have been necessarily incurred in carrying on a business for the purp
FY2024-25,2025-06-23,0a092915-893f-44bc-aac2-03dac550a8c9,Audible,23.89,Subscription,Professional Development,75,Section 8-1 ITAA 1997 - general deduction,23.89,Yes,No,60,"The transaction description 'from Audible - Subscription' does not contain any evidence of technical uncertainty, systematic investigation, generation",No,No,Yes,Must relate to current income-earning activity
FY2024-25,2025-06-25,2cb837d4-6d99-47f6-84b3-d430432f84b1,Optus,51.2,Optus mobile,Telecommunications,95,Section 8-1 ITAA 1997 - general deduction,51.2,Yes,No,95,The transaction 'Optus mobile' does not contain any information suggesting R&D activities as defined under Division 355 of ITAA 1997. There is no indi,No,No,Yes,
FY2024-25,2025-03-21,a246d073-a957-41ac-b2b6-8443619b0aa5,Audible,24.36,Subscription,Professional Development,75,Section 8-1 ITAA 1997 - general deduction,24.36,Yes,No,60,The transaction is a subscription to Audible. There is no indication of R&D activity based on the description. It does not suggest any technical uncer,No,No,Yes,Deductible under s 8-1 ITAA 1997 if the subscription relates to the business's income-earning activities. Requires documentation to support the business purpose of the subscription.
FY2024-25,2024-09-19,45a952de-99ce-4fd8-927a-7c43315d2062,Optus,51.2,Optus mobile,Communication,95,Section 8-1 ITAA 1997 - general deduction,51.2,Yes,No,95,"The transaction description 'Optus mobile' does not contain any evidence of technical uncertainty, systematic investigation, generation of new knowled",No,No,Yes,
FY2024-25,2024-07-01,fe5fa269-bc7c-48aa-b712-0617ba540925,Westpac Bank,10,monthly fee,Bank Fees,95,Section 8-1 ITAA 1997 - general deduction,10,Yes,No,95,The transaction is a standard 'monthly fee' from Westpac Bank. There is no indication of R&D activity based on the provided information. It does not m,No,No,Yes,Receipt required to substantiate the expense. s 8-1 ITAA 1997 allows a deduction for expenses incurred in gaining or producing assessable income.
FY2024-25,2024-07-22,1c99ad75-ee19-44c4-a2e9-9baaaabf4d3a,Audible,23.04,Subscription,Professional Development,75,Section 8-1 ITAA 1997 - general deduction,23.04,Yes,No,95,"The transaction description 'from Audible - Subscription' and 'Subscription' does not contain any evidence of technical uncertainty, systematic invest",No,No,Yes,Must relate to current income-earning activity
